# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
106.55600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.58800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.62000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.65600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.68800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.72000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.75600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.78800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.82000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.85600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.88800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.92000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.95600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
106.98800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.02000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.05600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.08800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.12000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.15600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.18800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.22000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.25600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.28800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.32000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.35600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.38800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.42000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.45600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.48800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.52000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.55600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.58800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.62000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.65600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.68800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.72000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.75600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.78800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.82000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.85600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.88800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.92000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.95600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
107.98800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.02000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.05600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.08800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.12000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.15600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.18800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.22000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.25600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.28800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.32000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.35600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.38800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.42000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.45600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.48800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.52000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.55600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.58800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.62000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.65600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.68800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.72000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.75600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.78800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.82000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.85600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.88800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.92000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.95600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
108.98800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
109.02000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
109.05600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
109.08800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
109.12000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
109.15600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
109.18800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
109.22000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
109.25600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
109.28800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
109.32000 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
109.35600 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
109.38800 0.000181 -0.000002 -0.000095 0.000007 0.000001 0.000062 1.000000 0.0000143951 0.0000000004 0.0000005090 0.0000143956 0.0000008564 0.0010014324 0.0015564057 -0.0000000005 0.0000000120 0.0015564051 0.0000000210 0.0015443776
